order_id,order_date,year,quarter,month,month_name,region,country,category,subcategory,customer_segment,quantity,unit_price,revenue,cost,profit,profit_margin
ORD-00194,2023-05-24,2023,2,5,May,Latin America,Argentina,Clothing,Accessories,Home Office,38,286.9,10902.2,6331.13,4571.07,41.93
ORD-00195,2022-01-24,2022,1,1,January,Asia Pacific,China,Electronics,Phones,Corporate,26,724.82,18845.32,12950.78,5894.54,31.28
ORD-00196,2023-09-29,2023,3,9,September,Asia Pacific,Australia,Furniture,Desks,Small Business,10,767.17,7671.7,3766.77,3904.93,50.9
ORD-00197,2024-02-05,2024,1,2,February,Latin America,Argentina,Furniture,Storage,Consumer,34,702.31,23878.54,11684.95,12193.59,51.07
ORD-00198,2024-01-11,2024,1,1,January,North America,USA,Furniture,Storage,Corporate,21,443.23,9307.83,5313.81,3994.02,42.91
ORD-00199,2024-06-23,2024,2,6,June,Europe,Italy,Clothing,Men's Wear,Small Business,4,271.18,1084.72,556.85,527.87,48.66
ORD-00200,2024-11-17,2024,4,11,November,North America,Mexico,Clothing,Accessories,Small Business,17,221.13,3759.21,2270.99,1488.22,39.59
ORD-00201,2023-03-23,2023,1,3,March,North America,Canada,Office Supplies,Paper,Consumer,5,56.41,282.05,154.35,127.7,45.28
ORD-00202,2024-08-24,2024,3,8,August,Latin America,Argentina,Furniture,Tables,Small Business,29,318.33,9231.57,5298.22,3933.35,42.61
ORD-00203,2024-02-13,2024,1,2,February,Europe,France,Electronics,Laptops,Small Business,34,1489.63,50647.42,29146.04,21501.38,42.45
ORD-00204,2022-02-16,2022,1,2,February,Asia Pacific,India,Clothing,Sportswear,Corporate,16,123.09,1969.44,1014.57,954.87,48.48
ORD-00205,2022-11-14,2022,4,11,November,North America,USA,Clothing,Sportswear,Consumer,16,233.33,3733.28,1685.65,2047.63,54.85
ORD-00206,2022-07-26,2022,3,7,July,Latin America,Brazil,Furniture,Chairs,Corporate,35,339.74,11890.9,5273.07,6617.83,55.65
ORD-00207,2022-04-26,2022,2,4,April,Asia Pacific,China,Office Supplies,Labels,Home Office,16,61.8,988.8,405.76,583.04,58.96
ORD-00208,2024-12-03,2024,4,12,December,Europe,Spain,Office Supplies,Pens,Corporate,41,10.79,442.39,214.89,227.5,51.43
ORD-00209,2024-10-12,2024,4,10,October,Asia Pacific,India,Office Supplies,Organizers,Home Office,25,43.78,1094.5,423.33,671.17,61.32
ORD-00210,2024-08-27,2024,3,8,August,Europe,France,Furniture,Tables,Small Business,27,734.35,19827.45,10140.9,9686.55,48.85
ORD-00211,2022-10-02,2022,4,10,October,Asia Pacific,China,Office Supplies,Paper,Home Office,6,92.61,555.66,254.01,301.65,54.29
ORD-00212,2023-01-26,2023,1,1,January,Latin America,Brazil,Electronics,Laptops,Corporate,31,1216.74,37718.94,22321.23,15397.71,40.82
ORD-00213,2023-11-13,2023,4,11,November,North America,USA,Furniture,Chairs,Small Business,16,605.1,9681.6,5219.6,4462.0,46.09
ORD-00214,2023-02-23,2023,1,2,February,Europe,Italy,Office Supplies,Pens,Home Office,20,41.16,823.2,331.18,492.02,59.77
ORD-00215,2024-08-12,2024,3,8,August,North America,Mexico,Clothing,Accessories,Home Office,21,275.58,5787.18,2913.74,2873.44,49.65
ORD-00216,2022-02-03,2022,1,2,February,Asia Pacific,South Korea,Clothing,Accessories,Home Office,15,58.44,876.6,433.88,442.72,50.5
ORD-00217,2023-05-19,2023,2,5,May,Asia Pacific,Australia,Clothing,Footwear,Home Office,11,146.34,1609.74,700.22,909.52,56.5
ORD-00218,2024-09-27,2024,3,9,September,North America,Mexico,Electronics,Phones,Consumer,49,1420.52,69605.48,38371.88,31233.6,44.87
ORD-00219,2023-04-19,2023,2,4,April,North America,Mexico,Furniture,Chairs,Small Business,24,198.41,4761.84,1962.31,2799.53,58.79
ORD-00220,2024-09-16,2024,3,9,September,North America,USA,Clothing,Men's Wear,Home Office,35,19.77,691.95,445.87,246.08,35.56
ORD-00221,2024-05-31,2024,2,5,May,Europe,UK,Electronics,Audio,Corporate,40,265.9,10636.0,6969.68,3666.32,34.47
ORD-00222,2023-12-27,2023,4,12,December,Latin America,Brazil,Office Supplies,Organizers,Corporate,45,48.6,2187.0,864.24,1322.76,60.48
ORD-00223,2022-06-15,2022,2,6,June,North America,USA,Clothing,Footwear,Small Business,4,122.49,489.96,273.98,215.98,44.08
ORD-00224,2022-12-17,2022,4,12,December,Latin America,Colombia,Electronics,Audio,Corporate,14,1382.77,19358.78,14136.84,5221.94,26.97
ORD-00225,2024-08-31,2024,3,8,August,North America,Mexico,Office Supplies,Labels,Consumer,12,58.53,702.36,376.29,326.07,46.42
ORD-00226,2023-10-07,2023,4,10,October,Europe,Italy,Furniture,Tables,Home Office,11,745.23,8197.53,4203.62,3993.91,48.72
ORD-00227,2023-11-11,2023,4,11,November,Latin America,Argentina,Electronics,Audio,Home Office,4,1130.91,4523.64,2576.38,1947.26,43.05
ORD-00228,2023-11-29,2023,4,11,November,Latin America,Colombia,Electronics,Tablets,Small Business,32,1186.14,37956.48,22607.93,15348.55,40.44
ORD-00229,2024-02-08,2024,1,2,February,Latin America,Brazil,Office Supplies,Binders,Consumer,18,72.75,1309.5,498.72,810.78,61.92
ORD-00230,2022-11-12,2022,4,11,November,Asia Pacific,Australia,Electronics,Phones,Home Office,29,57.53,1668.37,1037.7,630.67,37.8
ORD-00231,2023-07-07,2023,3,7,July,North America,USA,Clothing,Footwear,Small Business,7,173.74,1216.18,494.46,721.72,59.34
ORD-00232,2023-12-26,2023,4,12,December,Asia Pacific,India,Electronics,Tablets,Consumer,47,650.02,30550.94,22309.13,8241.81,26.98
ORD-00233,2023-05-13,2023,2,5,May,Europe,Spain,Furniture,Desks,Home Office,32,237.07,7586.24,3255.92,4330.32,57.08
ORD-00234,2022-12-09,2022,4,12,December,Latin America,Colombia,Clothing,Men's Wear,Corporate,47,117.92,5542.24,3082.92,2459.32,44.37
ORD-00235,2023-02-05,2023,1,2,February,Europe,France,Electronics,Accessories,Small Business,22,531.71,11697.62,7463.6,4234.02,36.2
ORD-00236,2022-10-06,2022,4,10,October,Asia Pacific,Australia,Furniture,Tables,Small Business,21,271.92,5710.32,2616.98,3093.34,54.17
ORD-00237,2023-05-12,2023,2,5,May,Asia Pacific,India,Office Supplies,Organizers,Corporate,38,39.68,1507.84,828.49,679.35,45.05
ORD-00238,2022-02-25,2022,1,2,February,Latin America,Argentina,Clothing,Accessories,Consumer,27,251.92,6801.84,3865.11,2936.73,43.18
ORD-00239,2022-10-13,2022,4,10,October,Europe,France,Furniture,Tables,Consumer,29,637.59,18490.11,11059.68,7430.43,40.19
ORD-00240,2024-09-08,2024,3,9,September,Latin America,Brazil,Office Supplies,Labels,Consumer,7,61.41,429.87,216.56,213.31,49.62
ORD-00241,2023-12-29,2023,4,12,December,North America,Mexico,Clothing,Accessories,Small Business,7,290.23,2031.61,818.0,1213.61,59.74
ORD-00242,2023-06-14,2023,2,6,June,Europe,Spain,Office Supplies,Organizers,Corporate,23,48.99,1126.77,619.21,507.56,45.05
ORD-00243,2024-09-15,2024,3,9,September,Latin America,Brazil,Electronics,Laptops,Home Office,30,555.08,16652.4,11770.82,4881.58,29.31
ORD-00244,2024-12-03,2024,4,12,December,Latin America,Brazil,Clothing,Footwear,Home Office,3,105.89,317.67,191.41,126.26,39.75
ORD-00245,2022-08-24,2022,3,8,August,Asia Pacific,Japan,Furniture,Desks,Corporate,22,427.32,9401.04,4813.05,4587.99,48.8
ORD-00246,2024-08-04,2024,3,8,August,Latin America,Argentina,Furniture,Tables,Corporate,29,334.6,9703.4,5030.64,4672.76,48.16
ORD-00247,2024-03-07,2024,1,3,March,Europe,Germany,Office Supplies,Paper,Corporate,24,59.85,1436.4,596.39,840.01,58.48
ORD-00248,2024-07-26,2024,3,7,July,Latin America,Colombia,Clothing,Sportswear,Consumer,23,126.88,2918.24,1424.09,1494.15,51.2
ORD-00249,2024-07-26,2024,3,7,July,Asia Pacific,South Korea,Electronics,Laptops,Corporate,20,504.12,10082.4,5781.15,4301.25,42.66
ORD-00250,2024-11-12,2024,4,11,November,Latin America,Chile,Furniture,Storage,Corporate,32,325.46,10414.72,5489.6,4925.12,47.29
ORD-00251,2022-12-21,2022,4,12,December,Latin America,Colombia,Furniture,Desks,Small Business,40,272.23,10889.2,4472.44,6416.76,58.93
ORD-00252,2024-09-19,2024,3,9,September,Europe,Germany,Clothing,Sportswear,Small Business,27,159.05,4294.35,2452.82,1841.53,42.88
ORD-00253,2024-06-28,2024,2,6,June,Latin America,Argentina,Electronics,Audio,Corporate,19,94.75,1800.25,1001.91,798.34,44.35
ORD-00254,2023-04-06,2023,2,4,April,Europe,Spain,Clothing,Sportswear,Consumer,18,160.58,2890.44,1716.28,1174.16,40.62
ORD-00255,2024-01-22,2024,1,1,January,North America,Mexico,Clothing,Sportswear,Small Business,7,77.28,540.96,315.92,225.04,41.6
ORD-00256,2023-05-22,2023,2,5,May,North America,Canada,Office Supplies,Pens,Consumer,29,86.91,2520.39,1318.31,1202.08,47.69
ORD-00257,2023-05-01,2023,2,5,May,Europe,Italy,Office Supplies,Labels,Corporate,40,65.11,2604.4,984.06,1620.34,62.22
ORD-00258,2022-05-02,2022,2,5,May,Asia Pacific,South Korea,Office Supplies,Labels,Home Office,46,56.18,2584.28,1055.75,1528.53,59.15
ORD-00259,2024-11-19,2024,4,11,November,North America,USA,Clothing,Men's Wear,Corporate,45,297.86,13403.7,8263.65,5140.05,38.35
ORD-00260,2023-05-27,2023,2,5,May,Asia Pacific,China,Clothing,Footwear,Home Office,41,55.52,2276.32,1146.26,1130.06,49.64
ORD-00261,2024-07-14,2024,3,7,July,North America,Canada,Office Supplies,Pens,Small Business,21,48.2,1012.2,472.08,540.12,53.36
ORD-00262,2024-07-27,2024,3,7,July,Asia Pacific,Japan,Clothing,Women's Wear,Corporate,32,290.92,9309.44,4348.76,4960.68,53.29
ORD-00263,2023-08-04,2023,3,8,August,Europe,Italy,Clothing,Accessories,Consumer,3,269.83,809.49,343.95,465.54,57.51
ORD-00264,2024-07-30,2024,3,7,July,Europe,Spain,Clothing,Men's Wear,Small Business,13,297.67,3869.71,2511.15,1358.56,35.11
ORD-00265,2023-09-11,2023,3,9,September,Europe,France,Electronics,Tablets,Home Office,43,413.06,17761.58,12979.45,4782.13,26.92
ORD-00266,2022-12-05,2022,4,12,December,Asia Pacific,China,Clothing,Men's Wear,Consumer,14,215.55,3017.7,1566.79,1450.91,48.08
ORD-00267,2022-09-29,2022,3,9,September,Latin America,Brazil,Electronics,Tablets,Small Business,45,1234.81,55566.45,32030.45,23536.0,42.36
ORD-00268,2022-05-26,2022,2,5,May,North America,Mexico,Electronics,Phones,Home Office,9,504.36,4539.24,2844.03,1695.21,37.35
ORD-00269,2022-09-30,2022,3,9,September,Europe,UK,Electronics,Audio,Small Business,23,992.53,22828.19,15853.87,6974.32,30.55
ORD-00270,2024-06-25,2024,2,6,June,Europe,UK,Electronics,Laptops,Small Business,23,1141.05,26244.15,19490.21,6753.94,25.74
ORD-00271,2023-05-23,2023,2,5,May,Asia Pacific,Japan,Furniture,Storage,Home Office,50,492.77,24638.5,14493.74,10144.76,41.17
ORD-00272,2023-09-10,2023,3,9,September,Europe,Italy,Furniture,Tables,Consumer,16,257.57,4121.12,2056.35,2064.77,50.1
ORD-00273,2022-08-19,2022,3,8,August,North America,Mexico,Electronics,Tablets,Corporate,25,1404.19,35104.75,25351.34,9753.41,27.78
ORD-00274,2024-05-11,2024,2,5,May,Europe,Spain,Electronics,Phones,Consumer,17,901.68,15328.56,9092.11,6236.45,40.69
ORD-00275,2024-03-26,2024,1,3,March,Asia Pacific,South Korea,Clothing,Footwear,Consumer,41,215.02,8815.82,4708.89,4106.93,46.59
ORD-00276,2022-11-09,2022,4,11,November,Asia Pacific,Japan,Furniture,Desks,Small Business,38,443.02,16834.76,8869.54,7965.22,47.31
ORD-00277,2022-05-16,2022,2,5,May,Latin America,Argentina,Electronics,Laptops,Small Business,8,175.01,1400.08,897.0,503.08,35.93
ORD-00278,2022-04-23,2022,2,4,April,Europe,UK,Electronics,Laptops,Corporate,32,1067.17,34149.44,25291.19,8858.25,25.94
ORD-00279,2024-12-07,2024,4,12,December,Asia Pacific,China,Office Supplies,Binders,Home Office,47,76.23,3582.81,1889.15,1693.66,47.27
ORD-00280,2022-03-02,2022,1,3,March,Latin America,Colombia,Electronics,Tablets,Consumer,32,1082.87,34651.84,22213.2,12438.64,35.9
ORD-00281,2024-01-08,2024,1,1,January,Europe,France,Furniture,Shelving,Consumer,15,625.46,9381.9,5142.74,4239.16,45.18
ORD-00282,2022-01-06,2022,1,1,January,North America,USA,Electronics,Accessories,Corporate,12,577.77,6933.24,5104.47,1828.77,26.38
ORD-00283,2022-03-14,2022,1,3,March,Latin America,Argentina,Office Supplies,Binders,Home Office,18,44.54,801.72,413.05,388.67,48.48
ORD-00284,2024-02-03,2024,1,2,February,North America,USA,Furniture,Storage,Small Business,5,785.69,3928.45,2260.42,1668.03,42.46
ORD-00285,2023-09-29,2023,3,9,September,Asia Pacific,Japan,Clothing,Men's Wear,Home Office,37,120.14,4445.18,2649.89,1795.29,40.39
ORD-00286,2023-05-12,2023,2,5,May,Latin America,Argentina,Furniture,Desks,Small Business,2,34.91,69.82,31.18,38.64,55.34
ORD-00287,2023-12-11,2023,4,12,December,North America,Canada,Electronics,Accessories,Home Office,7,1281.06,8967.42,5300.09,3667.33,40.9
ORD-00288,2023-05-03,2023,2,5,May,North America,USA,Office Supplies,Paper,Corporate,34,9.17,311.78,134.88,176.9,56.74
ORD-00289,2024-02-02,2024,1,2,February,North America,Mexico,Electronics,Audio,Small Business,5,243.6,1218.0,814.09,403.91,33.16
ORD-00290,2022-05-08,2022,2,5,May,Europe,Germany,Office Supplies,Pens,Small Business,45,85.84,3862.8,1994.67,1868.13,48.36
ORD-00291,2023-10-31,2023,4,10,October,Asia Pacific,China,Electronics,Laptops,Consumer,10,247.36,2473.6,1412.75,1060.85,42.89
ORD-00292,2024-07-09,2024,3,7,July,Latin America,Brazil,Office Supplies,Binders,Small Business,17,47.93,814.81,424.11,390.7,47.95
ORD-00293,2022-07-05,2022,3,7,July,Asia Pacific,South Korea,Electronics,Laptops,Home Office,10,1262.09,12620.9,7171.73,5449.17,43.18
ORD-00294,2024-03-22,2024,1,3,March,North America,Mexico,Office Supplies,Pens,Corporate,2,82.91,165.82,89.61,76.21,45.96
ORD-00295,2024-07-15,2024,3,7,July,Europe,UK,Clothing,Men's Wear,Corporate,8,244.11,1952.88,786.99,1165.89,59.7
ORD-00296,2023-04-01,2023,2,4,April,Latin America,Colombia,Electronics,Audio,Consumer,2,899.87,1799.74,1348.78,450.96,25.06
ORD-00297,2024-06-27,2024,2,6,June,Europe,UK,Office Supplies,Paper,Small Business,4,9.06,36.24,13.9,22.34,61.64
ORD-00298,2024-03-19,2024,1,3,March,Latin America,Brazil,Clothing,Footwear,Corporate,12,64.25,771.0,361.4,409.6,53.13
ORD-00299,2022-03-12,2022,1,3,March,Europe,France,Clothing,Footwear,Small Business,4,266.59,1066.36,449.93,616.43,57.81
ORD-00300,2024-02-24,2024,1,2,February,Europe,Italy,Furniture,Storage,Small Business,46,642.03,29533.38,13934.51,15598.87,52.82
ORD-00301,2024-09-19,2024,3,9,September,Asia Pacific,India,Office Supplies,Binders,Corporate,2,7.48,14.96,7.92,7.04,47.06
ORD-00302,2023-07-30,2023,3,7,July,Latin America,Colombia,Furniture,Desks,Corporate,18,107.1,1927.8,976.89,950.91,49.33
ORD-00303,2023-03-26,2023,1,3,March,Latin America,Colombia,Furniture,Desks,Home Office,48,212.14,10182.72,5493.84,4688.88,46.05
ORD-00304,2023-12-22,2023,4,12,December,Europe,Italy,Furniture,Tables,Corporate,32,447.44,14318.08,5835.95,8482.13,59.24
ORD-00305,2022-04-26,2022,2,4,April,Europe,UK,Clothing,Men's Wear,Corporate,9,109.54,985.86,478.33,507.53,51.48
ORD-00306,2023-10-25,2023,4,10,October,North America,USA,Furniture,Storage,Corporate,50,572.62,28631.0,12087.55,16543.45,57.78
ORD-00307,2024-12-13,2024,4,12,December,North America,Canada,Clothing,Sportswear,Home Office,21,43.79,919.59,399.21,520.38,56.59
ORD-00308,2022-11-19,2022,4,11,November,Latin America,Chile,Office Supplies,Binders,Home Office,15,72.18,1082.7,523.06,559.64,51.69
ORD-00309,2022-12-26,2022,4,12,December,Asia Pacific,China,Furniture,Chairs,Small Business,50,760.57,38028.5,22552.3,15476.2,40.7
ORD-00310,2022-03-08,2022,1,3,March,Asia Pacific,South Korea,Furniture,Storage,Small Business,10,110.16,1101.6,513.6,588.0,53.38
ORD-00311,2022-06-09,2022,2,6,June,Asia Pacific,China,Electronics,Tablets,Home Office,14,697.61,9766.54,5859.03,3907.51,40.01
ORD-00312,2022-05-19,2022,2,5,May,North America,Mexico,Electronics,Phones,Small Business,11,609.61,6705.71,4874.45,1831.26,27.31
ORD-00313,2023-12-21,2023,4,12,December,Latin America,Brazil,Clothing,Sportswear,Corporate,11,200.53,2205.83,1131.2,1074.63,48.72
ORD-00314,2022-03-10,2022,1,3,March,Asia Pacific,Australia,Electronics,Phones,Small Business,11,545.62,6001.82,4179.65,1822.17,30.36
ORD-00315,2022-07-10,2022,3,7,July,Latin America,Brazil,Clothing,Women's Wear,Small Business,11,188.09,2068.99,855.3,1213.69,58.66
ORD-00316,2023-11-10,2023,4,11,November,Europe,Spain,Office Supplies,Pens,Consumer,4,33.25,133.0,57.0,76.0,57.14
ORD-00317,2024-10-02,2024,4,10,October,Asia Pacific,Japan,Clothing,Men's Wear,Small Business,13,98.95,1286.35,545.73,740.62,57.58
ORD-00318,2023-02-28,2023,1,2,February,Asia Pacific,Japan,Clothing,Men's Wear,Small Business,31,102.88,3189.28,1665.68,1523.6,47.77
ORD-00319,2023-06-27,2023,2,6,June,Latin America,Argentina,Office Supplies,Organizers,Small Business,3,40.09,120.27,48.43,71.84,59.73
ORD-00320,2024-08-10,2024,3,8,August,Asia Pacific,South Korea,Electronics,Laptops,Consumer,6,1140.74,6844.44,4679.05,2165.39,31.64
ORD-00321,2023-04-11,2023,2,4,April,North America,Canada,Clothing,Sportswear,Small Business,37,210.81,7799.97,4839.21,2960.76,37.96
ORD-00322,2024-09-02,2024,3,9,September,Latin America,Brazil,Furniture,Chairs,Small Business,12,760.93,9131.16,5385.67,3745.49,41.02
ORD-00323,2023-01-30,2023,1,1,January,Europe,UK,Clothing,Men's Wear,Small Business,13,296.66,3856.58,2504.14,1352.44,35.07
ORD-00324,2023-06-13,2023,2,6,June,Asia Pacific,Japan,Electronics,Accessories,Home Office,18,856.73,15421.14,10084.46,5336.68,34.61
ORD-00325,2024-12-06,2024,4,12,December,Latin America,Brazil,Clothing,Women's Wear,Consumer,7,57.24,400.68,216.64,184.04,45.93
ORD-00326,2023-12-06,2023,4,12,December,Latin America,Colombia,Clothing,Footwear,Small Business,3,178.03,534.09,236.63,297.46,55.69
ORD-00327,2024-04-05,2024,2,4,April,Latin America,Brazil,Clothing,Accessories,Consumer,48,211.8,10166.4,5274.37,4892.03,48.12
ORD-00328,2022-02-11,2022,1,2,February,Asia Pacific,Australia,Office Supplies,Pens,Consumer,15,85.07,1276.05,480.91,795.14,62.31
ORD-00329,2023-10-20,2023,4,10,October,Asia Pacific,India,Electronics,Laptops,Small Business,48,690.49,33143.52,21440.28,11703.24,35.31
ORD-00330,2022-04-26,2022,2,4,April,Europe,UK,Office Supplies,Labels,Consumer,12,43.32,519.84,201.99,317.85,61.14
ORD-00331,2023-05-26,2023,2,5,May,North America,Canada,Electronics,Tablets,Home Office,24,1071.72,25721.28,18383.03,7338.25,28.53
ORD-00332,2024-10-31,2024,4,10,October,North America,Mexico,Electronics,Laptops,Small Business,12,590.08,7080.96,5254.81,1826.15,25.79
ORD-00333,2024-08-29,2024,3,8,August,Asia Pacific,Australia,Furniture,Shelving,Consumer,19,606.7,11527.3,4674.21,6853.09,59.45
ORD-00334,2022-04-12,2022,2,4,April,Europe,Germany,Furniture,Desks,Small Business,33,237.19,7827.27,3162.3,4664.97,59.6
ORD-00335,2022-01-19,2022,1,1,January,Europe,Germany,Electronics,Laptops,Home Office,46,415.97,19134.62,14224.77,4909.85,25.66
ORD-00336,2023-07-18,2023,3,7,July,Latin America,Colombia,Clothing,Accessories,Home Office,44,77.19,3396.36,1800.61,1595.75,46.98
ORD-00337,2024-03-24,2024,1,3,March,North America,Mexico,Office Supplies,Labels,Home Office,20,66.5,1330.0,647.55,682.45,51.31
ORD-00338,2024-09-13,2024,3,9,September,Asia Pacific,Australia,Office Supplies,Pens,Home Office,13,67.33,875.29,332.6,542.69,62.0
ORD-00339,2024-04-07,2024,2,4,April,Asia Pacific,China,Electronics,Accessories,Home Office,27,1496.33,40400.91,25489.73,14911.18,36.91
ORD-00340,2022-03-14,2022,1,3,March,Europe,France,Furniture,Storage,Small Business,43,521.5,22424.5,10577.62,11846.88,52.83
ORD-00341,2023-01-06,2023,1,1,January,Asia Pacific,Japan,Clothing,Women's Wear,Corporate,44,226.16,9951.04,6218.38,3732.66,37.51
ORD-00342,2022-07-02,2022,3,7,July,Europe,France,Clothing,Accessories,Home Office,30,120.93,3627.9,2223.19,1404.71,38.72
ORD-00343,2024-08-21,2024,3,8,August,North America,Canada,Furniture,Storage,Small Business,34,122.26,4156.84,1910.78,2246.06,54.03
ORD-00344,2022-11-05,2022,4,11,November,Europe,Germany,Office Supplies,Organizers,Small Business,10,98.78,987.8,408.23,579.57,58.67
ORD-00345,2024-09-25,2024,3,9,September,Asia Pacific,China,Office Supplies,Paper,Home Office,14,5.45,76.3,38.32,37.98,49.78
ORD-00346,2022-12-12,2022,4,12,December,Europe,Spain,Electronics,Laptops,Small Business,26,941.0,24466.0,15555.61,8910.39,36.42
ORD-00347,2024-09-04,2024,3,9,September,North America,Mexico,Furniture,Shelving,Home Office,49,761.55,37315.95,21144.92,16171.03,43.34
ORD-00348,2023-01-26,2023,1,1,January,North America,Mexico,Furniture,Desks,Home Office,20,564.01,11280.2,4802.95,6477.25,57.42
ORD-00349,2023-09-19,2023,3,9,September,Europe,UK,Electronics,Tablets,Small Business,47,1425.27,66987.69,43813.81,23173.88,34.59
ORD-00350,2024-12-09,2024,4,12,December,Europe,France,Clothing,Accessories,Corporate,26,228.78,5948.28,2407.75,3540.53,59.52
ORD-00351,2022-09-26,2022,3,9,September,Europe,UK,Furniture,Chairs,Consumer,25,312.28,7807.0,4491.44,3315.56,42.47
ORD-00352,2022-04-10,2022,2,4,April,North America,Mexico,Electronics,Phones,Consumer,27,119.94,3238.38,2068.88,1169.5,36.11
ORD-00353,2022-09-11,2022,3,9,September,Latin America,Argentina,Furniture,Chairs,Consumer,43,261.86,11259.98,5675.73,5584.25,49.59
ORD-00354,2022-10-08,2022,4,10,October,North America,Mexico,Electronics,Tablets,Consumer,32,215.32,6890.24,4063.38,2826.86,41.03
ORD-00355,2024-12-07,2024,4,12,December,Europe,France,Clothing,Accessories,Small Business,14,60.71,849.94,486.21,363.73,42.79
